SK_ID_CURR,EXT_SOURCE_3,EXT_SOURCE_2,BURO_DAYS_CREDIT_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,DAYS_BIRTH,BURO_CREDIT_ACTIVE_Active_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,DAYS_EMPLOYED,PREV_CODE_REJECT_REASON_XAP_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,DAYS_EMPLOYED_PERC,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,ACTIVE_DAYS_CREDIT_MEAN,CLOSED_DAYS_CREDIT_MEAN,REGION_RATING_CLIENT_W_CITY,PREV_CODE_REJECT_REASON_HC_MEAN,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,DAYS_LAST_PHONE_CHANGE,REGION_RATING_CLIENT,CODE_GENDER,TARGET
141066,0.221335206354466,0.6719705585453752,-955.0,0.0,-14312.0,1.0,0.0,-1844.0,1.0,-43.5,0.1288429290106204,1.0,-955.0,-1118.120588235294,3.0,0.0,0.0,-1096.0,3.0,1.0,0.0
287387,0.7713615919194317,0.6654646579013133,-1637.0,1.0,-24224.0,0.0,0.1,-4920.3,0.9,-1454.0,0.2022015007798692,0.9,-1316.05,-1637.0,2.0,0.1,0.2,-1651.0,2.0,1.0,0.0
105576,0.7295666907060153,0.7664041255796231,-2036.0,1.0,-14955.0,0.0,0.0,-1502.0,1.0,-1707.0,0.1004346372450685,1.0,-1158.0333333333333,-2036.0,1.0,0.0,0.5,-242.0,1.0,0.0,0.0
239571,0.4489130473850807,0.3753552148988538,-1320.5,0.5,-12714.0,0.5,0.1428571428571428,-1561.0,0.8571428571428571,-1187.5,0.122778039955954,0.8571428571428571,-126.0,-2515.0,2.0,0.0,0.0,-1144.0,2.0,1.0,0.0
432057,0.7149627083838372,0.5450631651441419,-1614.7826086956522,0.7391304347826086,-23258.0,0.2608695652173913,0.35,-6625.0,0.65,-627.6086956521739,0.2845425886419131,0.55,-1489.5,-1659.0,2.0,0.35,0.1,-1620.0,3.0,1.0,0.0
409009,0.7267112092725122,0.3009242999402033,-1620.75,0.875,-11023.0,0.125,0.0,-2357.0,0.6666666666666666,-1197.25,0.2138256373038193,0.6666666666666666,-878.0,-1726.857142857143,2.0,0.0,0.0,-2158.0,2.0,1.0,0.0
138293,0.2115507642052577,0.7078142115926982,-976.25,0.5,-11790.0,0.5,0.5384615384615384,-722.0,0.4615384615384615,-522.5,0.0612383375742154,0.3076923076923077,-439.0,-1513.5,2.0,0.1538461538461538,0.5384615384615384,-1349.0,2.0,1.0,0.0
102311,0.5726825047161584,0.7322888040383413,-1323.428571428571,0.5714285714285714,-14327.0,0.4285714285714285,0.125,-1422.0,0.875,-456.7142857142857,0.099253158372304,0.375,-1010.6666666666666,-1558.0,1.0,0.125,0.125,-3432.0,1.0,0.0,0.0
415881,0.7281412993111438,0.4528374592698303,-1667.857142857143,0.8571428571428571,-16797.0,0.1428571428571428,0.2857142857142857,-348.0,0.7142857142857143,-979.4285714285714,0.0207179853545275,0.5714285714285714,-1029.0,-1774.3333333333333,2.0,0.2857142857142857,0.0,-2949.0,2.0,1.0,0.0
422263,0.0956927242302637,0.5426871074363241,-659.4285714285714,0.5714285714285714,-9187.0,0.4285714285714285,0.0,-116.0,1.0,-243.1428571428572,0.0126265374986393,0.5,-585.6666666666666,-714.75,2.0,0.0,0.0,-309.0,2.0,1.0,1.0
101533,0.6313545365850379,0.6127840294761532,-971.4,0.8,-15912.0,0.2,0.5,-1290.0,0.5,-794.6,0.0810708898944193,0.375,-766.0,-1022.75,2.0,0.5,0.0,-2240.0,2.0,1.0,0.0
122589,0.5638350489514956,0.4361922070705327,-964.5,0.25,-20238.0,0.75,0.25,-2866.0,0.75,-192.75,0.1416147840695721,0.75,-970.6666666666666,-946.0,3.0,0.0,0.0,-1928.0,3.0,0.0,0.0
249842,0.7032033049040319,0.6890218179252049,-1062.3333333333333,0.6666666666666666,-15032.0,0.3333333333333333,0.0,-932.0,1.0,-884.3333333333334,0.0620010643959553,1.0,-205.0,-1491.0,2.0,0.0,0.0,-1752.0,2.0,1.0,0.0
415884,0.1221797440301585,0.4441888124885899,-611.6,0.4,-22078.0,0.6,0.2,-2768.0,0.7,-228.5,0.1253736751517347,0.6,-450.3333333333333,-853.5,2.0,0.2,0.0,-1770.0,3.0,1.0,1.0
171178,0.4294236843421945,0.2952464021599617,-499.1666666666667,0.5,-20836.0,0.5,0.4,-2982.4,0.6,-352.0,0.1427235158287655,0.6,-178.0,-820.3333333333334,2.0,0.3,0.2,0.0,2.0,1.0,0.0
212410,0.5406544504453575,0.1786053751327137,-1043.5,0.8333333333333334,-20450.0,0.1666666666666666,0.0,-3404.0,1.0,-252.5,0.1664547677261613,1.0,-96.0,-1233.0,2.0,0.0,0.0,-702.0,2.0,0.0,0.0
180772,0.5954562029091491,0.7989075104428741,-1290.928571428571,0.6428571428571429,-20873.0,0.3571428571428571,0.0,-2698.3,1.0,-540.2142857142857,0.1294612083146038,1.0,-686.0,-1627.0,2.0,0.0,0.0,-1906.0,2.0,1.0,0.0
455214,0.4311917977993083,0.4464520430390672,-888.8333333333334,0.6666666666666666,-13562.0,0.3333333333333333,0.0,-139.0,1.0,-474.3333333333333,0.0102492257779088,1.0,-211.5,-1227.5,2.0,0.0,0.0,0.0,2.0,1.0,0.0
113152,0.7557400501752248,0.5852324196939946,-1709.0,1.0,-23544.0,0.0,0.0,-6627.4,1.0,-997.0,0.2809403305948214,1.0,-876.25,-1709.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
398799,0.5937175866150576,0.5272055946046446,-1076.8333333333333,0.6666666666666666,-12596.0,0.3333333333333333,0.0,-1572.0,1.0,-843.3333333333334,0.1248015242934264,1.0,-148.5,-1541.0,2.0,0.0,0.0,-1391.0,2.0,0.0,0.0
168154,0.4812493411434029,0.7123832923005173,-1207.0,0.7142857142857143,-21365.0,0.2857142857142857,0.0,-550.0,1.0,-924.7142857142856,0.025743037678446,1.0,-109.0,-1646.2,2.0,0.0,0.0,-301.0,2.0,0.0,0.0
227743,0.2366108235287817,0.624530386572593,-254.0,0.625,-13540.0,0.375,0.0,-3150.0,1.0,-104.375,0.2326440177252585,1.0,-341.6666666666667,-201.4,2.0,0.0,0.0,-4.0,2.0,0.0,0.0
256899,0.6785676886853644,0.4982743513783271,-518.0,1.0,-10721.0,0.0,0.0,-348.0,1.0,-396.0,0.0324596586139352,1.0,-434.2583333333333,-518.0,3.0,0.0,0.0,-944.0,3.0,1.0,0.0
426122,0.4294236843421945,0.5564356788955259,-1883.6666666666667,0.6666666666666666,-22220.0,0.3333333333333333,0.5,-435.0,0.5,-589.3333333333334,0.0195769576957695,0.5,-536.0,-2557.5,3.0,0.0,0.5,-202.0,3.0,0.0,0.0
242451,0.7001838506835805,0.7430613114237652,-1361.0,0.8571428571428571,-20201.0,0.1428571428571428,1.0,-4706.0,0.0,-607.0,0.232958764417603,0.0,-227.0,-1550.0,1.0,1.0,0.0,-2942.0,1.0,0.0,0.0
248651,0.7490217048463391,0.1462837891872463,-404.0,1.0,-15808.0,0.0,0.0,-518.0,1.0,-31.0,0.0327682186234817,1.0,-412.3666666666667,-404.0,3.0,0.0,0.0,-405.0,3.0,1.0,0.0
243636,0.25533177083329,0.5651447414958177,-1539.7142857142858,0.7142857142857143,-16754.0,0.2857142857142857,0.0,-1306.0,1.0,-793.1428571428571,0.0779515339620389,0.625,-739.0,-1860.0,2.0,0.0,0.0,-1153.0,3.0,1.0,0.0
102573,0.7165702448010511,0.4978096724121906,-1500.8333333333333,1.0,-13606.0,0.0,0.0,-4069.0,0.8,-1343.1666666666667,0.2990592385712186,0.8,-735.7,-1500.8333333333333,2.0,0.0,0.2,-1491.0,2.0,0.0,0.0
411799,0.4525335592581747,0.4929828503490337,-1702.090909090909,0.9090909090909092,-22990.0,0.0909090909090909,0.0,-7266.5,1.0,-803.0,0.3146352899983966,0.8333333333333334,-281.0,-1844.2,2.0,0.0,0.0,0.0,2.0,1.0,0.0
212356,0.7352209993926424,0.6556687484693159,-1381.0,1.0,-18765.0,0.0,0.0,-3119.0,1.0,-518.0,0.1662136957100985,1.0,-717.6227272727273,-1381.0,2.0,0.0,0.0,-1627.0,2.0,1.0,0.0
374197,0.5370699579791587,0.3774134400124745,-540.0,1.0,-14192.0,0.0,0.4,-4276.0,0.6,-351.5,0.3012965050732807,0.2,-408.6333333333333,-540.0,2.0,0.0,0.2,-614.0,2.0,1.0,0.0
105496,0.4614823912998385,0.6625374292200297,-529.0,0.0,-19176.0,1.0,0.0,-2570.5,1.0,-11.0,0.1337775930012626,0.75,-529.0,-562.8666666666667,2.0,0.0,0.0,-545.0,2.0,1.0,1.0
369245,0.8128226070575616,0.5519352695510638,-2732.0,1.0,-16080.0,0.0,0.375,-1215.0,0.625,-1651.5,0.0755597014925373,0.625,-2210.55,-2732.0,1.0,0.375,0.375,-341.0,1.0,1.0,0.0
433316,0.3770700628314,0.7233789272706472,-262.0,0.0,-23213.0,1.0,0.0,-1215.0,1.0,-171.0,0.0524218463631239,1.0,-262.0,-576.4733333333334,2.0,0.0,0.0,-388.0,2.0,1.0,0.0
173698,0.1519345490496476,0.4310204652068232,-1177.2142857142858,0.7857142857142857,-18480.0,0.2142857142857142,0.5555555555555556,-256.0,0.3333333333333333,-717.2142857142857,0.0138528138528138,0.2222222222222222,-530.6666666666666,-1353.5454545454545,2.0,0.4444444444444444,0.0,-2419.0,2.0,1.0,0.0
380509,0.6910212267577837,0.6422292325361517,-1340.0,0.5,-16178.0,0.5,0.0,-8830.0,1.0,-134.5,0.5458029422672765,1.0,-1106.0,-1574.0,2.0,0.0,0.0,-903.0,2.0,0.0,0.0
119801,0.4489622731076524,0.6853364680265097,-544.5,0.5,-12118.0,0.5,0.0,-2313.0,1.0,-211.125,0.1908730813665621,1.0,-400.0,-689.0,2.0,0.0,0.3333333333333333,-1512.0,2.0,0.0,0.0
302322,0.5884877883422673,0.2786986032643366,-1433.625,0.875,-22026.0,0.125,0.0,-3304.0,1.0,-841.875,0.1500045400889857,1.0,-1527.0,-1420.2857142857142,2.0,0.0,0.0,0.0,2.0,1.0,0.0
350924,0.4031416766587513,0.6570103618699028,-449.57142857142856,0.4285714285714285,-12515.0,0.5714285714285714,0.0,-1518.0,1.0,-216.7142857142857,0.1212944466640032,1.0,-251.5,-713.6666666666666,2.0,0.0,0.0,-626.0,2.0,0.0,0.0
208409,0.746300213050371,0.7356151053173158,-1413.5,0.75,-17310.0,0.25,0.0,-3503.0,1.0,-821.5,0.202368573079145,0.5555555555555556,-933.0,-1573.6666666666667,2.0,0.0,0.0,-2882.0,2.0,0.0,0.0
307206,0.6006575372857061,0.6886515360216038,-441.61538461538464,0.3076923076923077,-17096.0,0.6923076923076923,0.6666666666666666,-3844.0,0.3333333333333333,-143.69230769230768,0.2248479176415535,0.3333333333333333,-375.1111111111111,-591.25,2.0,0.0,0.0,-475.0,2.0,1.0,0.0
451972,0.2032521136204725,0.4185768028146325,-1268.7777777777778,0.7777777777777778,-19744.0,0.2222222222222222,0.0,-2076.0,1.0,-914.3333333333334,0.1051458670988654,1.0,-866.0,-1383.857142857143,2.0,0.0,0.0,-1148.0,2.0,1.0,0.0
295122,0.7352209993926424,0.6658540005274143,-953.0,0.4285714285714285,-18402.0,0.5714285714285714,0.2857142857142857,-3689.2,0.7142857142857143,-655.4285714285714,0.2001058507787101,0.2857142857142857,-355.25,-1750.0,1.0,0.2857142857142857,0.1428571428571428,-664.0,1.0,0.0,0.0
103521,0.7623356180684377,0.5238958667725612,-1019.2,0.8,-14714.0,0.2,0.0,-2065.0,1.0,-714.8,0.1403425309229305,1.0,-428.0,-1167.0,2.0,0.0,0.0,-402.0,2.0,1.0,0.0
105209,0.2866524828090694,0.7629848461267836,-1378.4,0.6,-16061.0,0.4,0.3333333333333333,-1702.0,0.6666666666666666,-1063.3,0.1059709856173339,0.5,-642.75,-1868.8333333333333,2.0,0.0,0.3333333333333333,-1513.0,2.0,1.0,0.0
406999,0.221335206354466,0.0763499284726524,-1012.6666666666666,0.3333333333333333,-21005.0,0.6666666666666666,0.0,-3328.2,1.0,-740.6666666666666,0.1607725366587409,1.0,-241.0,-2556.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0
354853,0.3376727217405312,0.2033952503342694,-632.6,0.4,-23986.0,0.6,0.0,-3067.2,1.0,-199.8,0.1291245517467788,0.6666666666666666,-564.0,-735.5,2.0,0.0,0.0,-17.0,2.0,1.0,0.0
448366,0.4101025731788671,0.7333292492491995,-449.0,0.0,-19515.0,1.0,0.1666666666666666,-3414.7,0.8333333333333334,-307.0,0.1748616692059292,0.6666666666666666,-449.0,-767.2392857142856,2.0,0.0,0.3333333333333333,-2058.0,2.0,1.0,0.0
187602,0.5806012884248043,0.4057454480880721,-2903.0,1.0,-9828.0,0.0,0.0,-1673.0,1.0,-723.0,0.1702279202279202,0.4285714285714285,-2034.35,-2903.0,2.0,0.0,0.2857142857142857,-675.0,2.0,1.0,0.0
420469,0.6863823354047934,0.6863871292321282,-966.3333333333334,0.3333333333333333,-15849.0,0.6666666666666666,0.125,-1958.0,0.875,-861.3333333333334,0.1235409174080383,0.75,-185.0,-2529.0,2.0,0.0,0.0,-671.0,2.0,0.0,0.0
244721,0.5370699579791587,0.603503300279109,-1336.0,0.0,-14141.0,1.0,0.0,-4011.0,1.0,-45.0,0.2836433066968389,0.7142857142857143,-1336.0,-1525.18,3.0,0.0,0.1428571428571428,-1859.0,3.0,0.0,0.0
453131,0.5226973172821112,0.7108305439614286,-1417.0,1.0,-18564.0,0.0,0.25,-2282.0,0.75,-112.0,0.1229260935143288,0.5,-997.4361111111112,-1417.0,2.0,0.25,0.0,-1562.0,2.0,0.0,1.0
201550,0.7490217048463391,0.5579302010250214,-1462.0,0.8,-16753.0,0.2,0.5,-1656.0,0.5,-996.2666666666668,0.0988479675282039,0.375,-879.0,-1607.75,3.0,0.5,0.0,-1973.0,3.0,1.0,1.0
211578,0.5392913085179936,0.5616860885014612,-973.6153846153846,0.6153846153846154,-11647.0,0.2307692307692307,0.0,-2991.0,1.0,-484.2307692307692,0.2568043272945823,0.8571428571428571,-410.0,-1289.375,2.0,0.0,0.1428571428571428,-2177.0,2.0,1.0,0.0
379104,0.6594055320683344,0.6760784901107284,-1474.5,0.5,-11752.0,0.5,0.2,-502.0,0.8,-264.5,0.042716133424098,0.4,-443.0,-2506.0,2.0,0.0,0.4,-496.0,2.0,0.0,0.0
163637,0.7675231046555077,0.7756074118551206,-1265.4,0.4,-14936.0,0.6,0.0,-211.0,1.0,-489.8,0.0141269416175682,1.0,-1080.0,-1543.5,2.0,0.0,0.0,-1382.0,2.0,1.0,0.0
446054,0.7106743858828587,0.7522362140282532,-1091.8,0.6,-21914.0,0.4,0.0,-4133.3,1.0,-194.2,0.1878798167777494,1.0,-289.5,-1626.6666666666667,2.0,0.0,0.0,-1224.0,2.0,0.0,0.0
336298,0.6832688314232291,0.2292231389487248,-993.0,1.0,-10363.0,0.0,0.0,-1978.0,1.0,-277.0,0.1908713692946058,0.8,-644.2333333333333,-993.0,2.0,0.0,0.2,-1049.0,2.0,1.0,0.0
294837,0.1997705696341145,0.6463637511769356,-1057.5,0.6666666666666666,-20909.0,0.3333333333333333,0.0,-1685.0,1.0,-626.1666666666666,0.0805873069013343,1.0,-510.5,-1331.0,2.0,0.0,0.0,-228.0,2.0,1.0,0.0
429811,0.633031641417419,0.6151681225971223,-1418.2666666666669,0.7333333333333333,-18015.0,0.2666666666666666,0.0,-5347.0,1.0,-653.6666666666666,0.2968082153760755,1.0,-918.0,-1600.1818181818182,2.0,0.0,0.0,0.0,2.0,1.0,0.0
187488,0.2103502286944494,0.4752461664532627,-198.0,0.0,-13338.0,1.0,0.75,-1159.0,0.25,-6.0,0.0868945868945869,0.25,-198.0,-335.1933333333333,2.0,0.25,0.25,-355.0,2.0,0.0,1.0
196154,0.7252764347002191,0.6832815081944951,-337.0,1.0,-17341.0,0.0,0.0,-4477.0,1.0,-279.0,0.2581742690732945,1.0,-395.58333333333337,-337.0,2.0,0.0,0.0,-764.0,2.0,0.0,0.0
374693,0.2353105173615833,0.0864098787179876,-145.5,0.0,-16242.0,1.0,0.0,-2736.0,1.0,-94.5,0.1684521610639084,1.0,-145.5,-455.1833333333333,2.0,0.0,0.0,-1902.0,2.0,0.0,0.0
310334,0.3996756156233169,0.6053489347754197,-1402.9,0.7,-17152.0,0.3,0.3333333333333333,-925.0,0.6666666666666666,-748.2,0.0539295708955223,0.6666666666666666,-1188.6666666666667,-1494.7142857142858,2.0,0.3333333333333333,0.5,-987.0,2.0,1.0,0.0
332807,0.816092360478441,0.6432736579131698,-1095.6666666666667,0.5,-13501.0,0.5,0.0,-6193.0,0.5,-363.8333333333333,0.4587067624620398,0.5,-624.0,-1567.3333333333333,2.0,0.0,0.0,-1490.0,2.0,0.0,0.0
145479,0.5154953751603267,0.6274282049690126,-1033.2,0.4,-20951.0,0.6,0.0,-4733.7,1.0,-440.8,0.226675139333838,1.0,-611.3333333333334,-1666.0,2.0,0.0,0.0,-2081.0,2.0,1.0,0.0
165813,0.4276573700350293,0.6470232662504729,-16.0,0.0,-13408.0,1.0,0.0,-4215.0,1.0,-8.0,0.3143645584725537,1.0,-16.0,-665.4966666666667,2.0,0.0,0.0,-3008.0,2.0,1.0,0.0
305343,0.4507472818545589,0.5556043455449726,-1259.3333333333333,0.0,-21516.0,1.0,0.0,-2848.2,1.0,-54.0,0.1321876358192335,1.0,-1259.3333333333333,-1187.8666666666668,2.0,0.0,0.0,-386.0,2.0,1.0,0.0
129378,0.5172965813614878,0.6919287322449685,-1717.7857142857142,0.8571428571428571,-21826.0,0.1428571428571428,0.1538461538461538,-3803.6,0.6923076923076923,-970.5714285714286,0.1739141958675751,0.5384615384615384,-1503.5,-1753.5,2.0,0.1538461538461538,0.0,-1529.0,2.0,1.0,0.0
404043,0.6363761710860439,0.2294086426353534,-1146.0,0.7142857142857143,-10289.0,0.2857142857142857,0.0,-503.0,0.8,-441.0,0.048887161045777,0.8,-756.0,-1302.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
201684,0.7801436381572275,0.7432491408101143,-1992.4,0.8,-15990.0,0.2,0.0,-137.0,1.0,-1627.0,0.0085678549093183,1.0,-73.0,-2472.25,2.0,0.0,0.0,-485.0,2.0,1.0,0.0
139182,0.4902575124990026,0.1819922559171095,-253.5,0.5,-10276.0,0.5,0.6,-1535.0,0.4,-157.0,0.1493771895679252,0.2,-28.0,-479.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
449390,0.7090720411731322,0.6080830853632523,-2459.0,1.0,-14549.0,0.0,0.0833333333333333,-4827.0,0.9166666666666666,-1500.0,0.3317753797511856,0.5833333333333334,-1194.0666666666668,-2459.0,2.0,0.0833333333333333,0.0,-1000.0,2.0,1.0,0.0
162550,0.3842068130556564,0.6250378994869061,-337.0,0.0,-11959.0,1.0,0.0,-2172.0,1.0,-21.0,0.1816205368341834,1.0,-337.0,-747.7916666666666,2.0,0.0,0.0,-1889.0,2.0,1.0,0.0
392732,0.7001838506835805,0.4204086564199136,-1345.142857142857,0.7142857142857143,-24252.0,0.2857142857142857,0.2666666666666666,-3669.2,0.7333333333333333,-460.57142857142856,0.1518281635160595,0.6,-483.0,-1690.0,2.0,0.0,0.0666666666666666,-5.0,2.0,1.0,0.0
163973,0.6363761710860439,0.2664556578873864,-891.0,0.5,-8967.0,0.5,0.0,-554.0,1.0,-741.5,0.0617820898851343,1.0,-842.0,-940.0,1.0,0.0,0.0,-940.0,1.0,1.0,0.0
141814,0.4276573700350293,0.4216240043692693,-471.6666666666667,0.3333333333333333,-10830.0,0.6666666666666666,0.0,-2346.0,1.0,-107.0,0.2166204986149584,0.6666666666666666,-491.5,-432.0,2.0,0.0,0.0,-23.0,2.0,1.0,0.0
433193,0.2778856891082046,0.2224261403015975,-416.8333333333333,0.5,-17408.0,0.5,0.0,-2968.8,1.0,-205.16666666666663,0.1706297381819884,1.0,-364.6666666666667,-469.0,3.0,0.0,0.0,-848.0,3.0,1.0,0.0
364510,0.5884877883422673,0.199969554106582,-2410.0,1.0,-11503.0,0.0,0.0,-2917.0,1.0,-459.0,0.2535860210379901,0.6923076923076923,-1430.47,-2410.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
445765,0.4596904504249018,0.6305410722542287,-337.0,0.5,-8322.0,0.5,0.0,-483.0,1.0,-195.0,0.0580389329488103,0.8333333333333334,-175.0,-499.0,2.0,0.0,0.0,-1367.0,2.0,1.0,0.0
351441,0.1614630800057724,0.6979183415383431,-573.5714285714286,0.5,-15330.0,0.5,0.0,-1014.0,1.0,-197.1428571428572,0.0661448140900195,1.0,-499.7142857142857,-647.4285714285714,2.0,0.0,0.0,-671.0,2.0,1.0,0.0
450837,0.6863823354047934,0.6097338682562162,-938.5,0.75,-13749.0,0.25,0.2857142857142857,-457.0,0.7142857142857143,-466.625,0.0332387810022547,0.5714285714285714,-540.0,-1071.3333333333333,2.0,0.0,0.0,-2014.0,2.0,0.0,0.0
358439,0.2970866116472028,0.2325939342821656,-1036.6666666666667,0.7777777777777778,-9910.0,0.2222222222222222,0.0,-2176.0,1.0,-618.3333333333334,0.2195761856710393,1.0,-172.0,-1283.7142857142858,2.0,0.0,0.0,-7.0,2.0,1.0,0.0
397465,0.5937175866150576,0.6541910915997665,-1240.3333333333333,0.6666666666666666,-19763.0,0.3333333333333333,0.0,-164.0,0.875,-763.6666666666666,0.0082983352729848,0.875,-450.5,-1635.25,2.0,0.0,0.0,0.0,2.0,1.0,0.0
300166,0.8193176922872417,0.7497991721785,-1495.0,0.8571428571428571,-20999.0,0.1428571428571428,0.0,-1588.9,1.0,-667.0,0.0758160550186328,0.7142857142857143,-343.0,-1687.0,2.0,0.0,0.0,-1335.0,2.0,1.0,0.0
357713,0.6412619861386102,0.3863948585127974,-1819.0,1.0,-21471.0,0.0,0.1538461538461538,-6368.8,0.8461538461538461,-723.0,0.2959137474122946,0.7692307692307693,-951.9333333333334,-1819.0,2.0,0.1538461538461538,0.0,-1819.0,2.0,1.0,0.0
175735,0.3376727217405312,0.6433087832286639,-701.8333333333334,0.3333333333333333,-21433.0,0.6666666666666666,0.0,-3456.7,1.0,-237.66666666666663,0.1612169232532459,1.0,-437.75,-1230.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0
293189,0.3539876078507373,0.1600140196958455,-607.5,0.0,-8611.0,1.0,0.2222222222222222,-811.0,0.7777777777777778,-16.0,0.094181860411102,0.5555555555555556,-607.5,-586.1533333333334,2.0,0.1111111111111111,0.0,-205.0,2.0,0.0,1.0
328233,0.6577838002083306,0.5678405813048116,-835.0,1.0,-13534.0,0.0,0.0,-3882.0,1.0,-733.0,0.2868331609280331,1.0,-778.8183333333334,-835.0,2.0,0.0,0.0,-817.0,2.0,1.0,0.0
122506,0.5709165417729987,0.1960318516872682,-229.0,0.5,-15233.0,0.5,0.0,-995.0,1.0,-147.5,0.0653187159456443,1.0,-229.0,-229.0,2.0,0.0,0.0,-254.0,2.0,0.0,0.0
249107,0.4866531565147181,0.5640427324248648,-2061.6666666666665,1.0,-22056.0,0.0,0.0,-3269.0,1.0,-1384.3333333333333,0.1482136380123322,0.25,-1199.2833333333333,-2061.6666666666665,2.0,0.0,0.25,-276.0,2.0,0.0,0.0
170480,0.4812493411434029,0.3404793469977424,-703.1428571428571,0.5714285714285714,-9669.0,0.4285714285714285,0.6666666666666666,-792.0,0.3333333333333333,-479.57142857142856,0.0819112627986348,0.3333333333333333,-520.3333333333334,-840.25,2.0,0.0,0.0,-711.0,3.0,1.0,0.0
138354,0.4974688893052743,0.678053160925608,-521.75,0.25,-15839.0,0.75,0.0,-1334.0,1.0,-110.5,0.0842224887934844,1.0,-448.0,-743.0,2.0,0.0,0.0,-443.0,2.0,0.0,0.0
116887,0.3893387918468769,0.5146653567504934,-121.33333333333331,0.0,-8383.0,1.0,0.0,-629.0,1.0,-19.0,0.0750328044852678,1.0,-121.33333333333331,-233.9666666666667,2.0,0.0,0.0,-1123.0,2.0,1.0,0.0
410355,0.2940831009471255,0.7294801489136089,-400.75,0.75,-11688.0,0.25,0.5,-148.0,0.5,-193.0,0.0126625598904859,0.5,-156.0,-482.3333333333333,1.0,0.5,0.5,-1360.0,1.0,0.0,0.0
160497,0.5190973382084597,0.6469633334256065,-1554.5555555555557,0.6666666666666666,-13154.0,0.3333333333333333,0.25,-140.0,0.75,-944.4444444444443,0.0106431503725102,0.5,-415.6666666666667,-2124.0,2.0,0.0,0.25,-2552.0,2.0,0.0,1.0
185176,0.3312508645909018,0.164926422354498,-1425.6,0.6,-10187.0,0.4,0.0,-3165.0,1.0,-949.8,0.3106900952193973,1.0,-1134.5,-1619.6666666666667,2.0,0.0,0.0,0.0,2.0,0.0,0.0
336748,0.4418358231994413,0.421869321793329,-170.0,0.0,-8434.0,1.0,0.1666666666666666,-1445.0,0.8333333333333334,-46.0,0.171330329618212,0.3333333333333333,-170.0,-359.46666666666664,2.0,0.0,0.0,-12.0,2.0,1.0,0.0
114551,0.2636468134452008,0.4199664657738689,-132.0,0.0,-11505.0,1.0,0.3333333333333333,-562.0,0.3333333333333333,-7.0,0.0488483268144285,0.3333333333333333,-132.0,-419.525,2.0,0.3333333333333333,0.3333333333333333,-535.0,2.0,1.0,0.0
129207,0.1614630800057724,0.4998433435672068,-995.9090909090908,0.6363636363636364,-12545.0,0.3636363636363636,0.0,-2078.0,1.0,-476.3636363636364,0.1656436827421283,0.8,-343.25,-1368.857142857143,2.0,0.0,0.0,-1911.0,2.0,0.0,1.0
228659,0.5334816299804352,0.5426165549472463,-719.25,0.375,-10734.0,0.625,0.0,-1919.0,1.0,-185.625,0.1787777156698341,1.0,-606.6,-907.0,2.0,0.0,0.0,-709.0,2.0,1.0,0.0
429497,0.4223696523543468,0.1572733295432992,-470.0,0.0,-21335.0,1.0,0.5,-1426.0,0.5,-27.0,0.0668385282399812,0.125,-470.0,-506.2333333333334,2.0,0.5,0.125,0.0,2.0,0.0,0.0
282301,0.0884605646541969,0.5507722864757907,-1286.9411764705883,0.6470588235294118,-11681.0,0.3529411764705882,0.5,-839.0,0.5,-737.2352941176471,0.0718260422908997,0.4,-604.3333333333334,-1659.2727272727273,2.0,0.0,0.6,-2378.0,2.0,0.0,0.0
357414,0.4992720153045617,0.6455035468522365,-1575.375,0.875,-11203.0,0.125,0.0,-3611.0,1.0,-616.75,0.322324377398911,0.75,-2890.0,-1387.571428571429,2.0,0.0,0.0,-2690.0,2.0,1.0,0.0
153192,0.0914119938141264,0.6079527916797943,-940.7142857142856,0.5714285714285714,-18025.0,0.3571428571428571,0.0,-609.0,0.6666666666666666,-576.7142857142857,0.0337864077669902,0.3333333333333333,-429.6,-1282.375,1.0,0.0,0.0,-1956.0,1.0,0.0,0.0
346343,0.445396241560834,0.2653117484731741,-1277.1666666666667,0.8333333333333334,-22010.0,0.1666666666666666,0.0,-3932.4,1.0,-772.25,0.179199139638968,0.5,-801.0,-1372.4,2.0,0.0,0.0,-1153.0,2.0,0.0,0.0
339470,0.1556893746835917,0.7161544264349078,-667.0,0.0,-15458.0,1.0,0.3333333333333333,-2384.0,0.6666666666666666,-12.0,0.1542243498512097,0.6666666666666666,-667.0,-679.9583333333334,1.0,0.0,0.6666666666666666,-667.0,1.0,1.0,0.0
398739,0.3859146722745145,0.5331100804635915,-1707.3333333333333,1.0,-18999.0,0.0,0.0588235294117647,-2223.0,0.9411764705882352,-1297.0,0.1170061582188536,0.5882352941176471,-935.12,-1707.3333333333333,2.0,0.0588235294117647,0.1764705882352941,-852.0,2.0,1.0,0.0
